lm_id,name
LMGP02010766,"PE(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))"
LMPK12110857,"6,8-Di-C-glucopyranosyltricin"
LMST01010066,Zymosterol
LMGP02010772,PE(19:0/17:0)
LMST01010225,"4,4-Dimethylcholest-8-enol"
LMFA01030405,"13Z,16Z-docosadienoic acid"
LMGP02010778,"PE(19:0/18:3(9Z,12Z,15Z))"
LMST01030103,Campestanol
LMST01010095,22-dehydrocholesterol
LMST01040129,Sitosterol
LMGP02010784,"PE(19:0/20:3(8Z,11Z,14Z))"
LMFA08010007,Arachidonoyl amine
LMST01030111,epicodisterol
LMPK12050052,Calopogoniumisoflavone B
LMST01030095,Fecosterol
LMGP02010803,"PE(19:1(9Z)/17:2(9Z,12Z))"
LMPK12110903,Artocommunol CD
LMFA08040023,"N-(5Z,8Z,11Z,14Z-tetracosatetraenoyl)-EA"
LMPR0105010007,C25:3 Highly branched isoprenoid A
LMFA02040002,delta10-12-PhytoF
LMST01030108,5-dihydrostigmasterol
LMST01010047,7beta-hydroxycholesterol
LMSP02020012,Cer(d18:0/24:0)
LMSP02020013,Cer(d18:0/26:1(17Z))
LMFA01030765,"(5Z,9E,14Z)-icosa-5,9,14-trienoic acid"
LMSP02020014,Cer(d18:0/26:0)
LMPK12110896,Kuwanon T
LMGP02010790,"PE(19:0/22:2(13Z,16Z))"
LMST05030014,Tetrahydrodeoxycortisol
LMPK12110906,Dorsilurin D
LMPK12110916,Cycloartomunin
LMSP0505CU05,type II A antigen(d18:1/24:0)
LMPK12110895,Mulberrin
LMPK12110898,Artocarpin
LMSP03010023,SM(d18:0/24:1(15Z))
LMSP0505CU06,type II A antigen(d18:1/26:0)
LMST05040013,Taurodeoxycholic acid
LMSP0505CU08,type II A antigen(d18:1/26:1(17Z))
LMSP03010025,SM(d18:0/26:1(17Z))
LMST03020598,"(10R)-1alpha,19,25-trihydroxy-10,19-dihydrovitamin D3"
LMST03020597,"(10S)-1alpha,19,25-trihydroxy-10,19-dihydrovitamin D3"
LMST03020306,"(23S,25R)-1alpha,23,25,26-tetrahydroxyvitamin D3"
LMGP02010809,"PE(19:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
LMST03020150,"(22Z)-1alpha-hydroxy-22,23-didehydrovitamin D3"
LMST03020189,"(22E)-(24R)-1alpha,24,25-trihydroxy-22,23-didehydrovitamin D3"
LMST03020168,"(22E)-(24R)-1alpha,24-dihydroxy-22,23-didehydrovitamin D3"
LMST03020169,"(22E)-(24S)-1alpha,24-dihydroxy-22,23-didehydrovitamin D3"
LMGP02010815,"PE(19:1(9Z)/20:3(8Z,11Z,14Z))"
LMST03020173,"(23E)-1alpha,25-dihydroxy-23,24-didehydrovitamin D3 / (23E)-1alpha,25-dihydroxy-23,24-didehydrocholecalciferol"
LMST03020224,isotachysterol3
LMST03020262,"1alpha,25-dihydroxy-20-epivitamin D3"
LMST03020257,"(24S)-1alpha,24-dihydroxyvitamin D3"
LMST03020170,"1alpha,25-dihydroxy-9,11-didehydrovitamin D3"
LMST03020296,"(25S)-1alpha,25,26-trihydroxyvitamin D3"
LMGP02010821,"PE(19:1(9Z)/22:2(13Z,16Z))"
LMST03020364,"1alpha,25-dihydroxy-11beta-methylvitamin D3"
LMST03020276,"(25S)-25,26-dihydroxyvitamin D3"
LMST03020148,"(22E)-1alpha-hydroxy-22,23-didehydrovitamin D3"
LMST03020232,1alpha-hydroxy-3-epivitamin D3
LMGP02010828,PE(20:0/17:0)
LMFA01050325,11S-hydroxy-tetradecanoic acid
LMST03020335,"(5E,10E)-19-methylvitamin D3"
LMST03020360,"2beta-methyl-20-epi-1beta,25-dihydroxyvitamin D3"
LMST03020362,"2beta-methyl-3-epi-20-epi-1beta,25-dihydroxyvitamin D3"
LMST03020540,"2alpha-methyl-1alpha,25-dihydroxyvitamin D3"
LMST03020351,"2alpha-methyl-1beta,25-dihydroxyvitamin D3"
LMST03020352,"2beta-methyl-1beta,25-dihydroxyvitamin D3"
LMST03020353,"2alpha-methyl-3-epi-1beta,25-dihydroxyvitamin D3"
LMST03020239,2alpha-hydroxyvitamin D3
LMST03020356,"2beta-methyl-20-epi-1alpha,25-dihydroxyvitamin D3"
LMST03020357,"2alpha-methyl-3-epi-20-epi-1alpha,25-dihydroxyvitamin D3"
LMST03020336,"1alpha,25-dihydroxy-3alpha-methyl-3-deoxyvitamin D3"
LMST03020348,"2beta-methyl-1alpha,25-dihydroxyvitamin D3"
LMST03020349,"2alpha-methyl-3-epi-1alpha,25-dihydroxyvitamin D3"
LMST03020350,"2beta-methyl-3-epi-1alpha,25-dihydroxyvitamin D3"
LMST03020323,"(22E)-(25R)-1alpha,25-dihydroxy-26-methyl-22,23-didehydrovitamin D3"
LMFA01020261,5R-methyl-decanoic acid
LMFA07090062,FAHFA 18:1(9Z)/11O(FA 16:0)
LMST03020220,(5E)-vitamin D3
LMSP0601BE04,GD1aa(d18:1/22:0)
LMSP0601BE05,GD1aa(d18:1/24:0)
LMGP01010504,PC(14:0/2:0)
LMSP0601BE06,GD1aa(d18:1/26:0)
LMSP0601BE07,GD1aa(d18:1/24:1(15Z))
LMST03010049,"24,25-dihydroxy-24-epivitamin D2"
LMST03020242,astrogorgiadiol B
LMST03020320,"(22E)-1alpha,25-dihydroxy-26-methyl-22,23-didehydrovitamin D3"
LMST03020157,calicoferol E
LMSP0601BE08,GD1aa(d18:1/26:1(17Z))
LMPR0104050011,dehydroabietadienal
LMSP0601BF01,GT1aa(d18:1/16:0)
LMSP0601BF02,GT1aa(d18:1/18:0)
LMST03020298,"(23S)-23,24,25-trihydroxyvitamin D3"
LMST03020269,"(22R)-22,25-dihydroxyvitamin D3"
LMST03020271,"(23R)-23,25-dihydroxyvitamin D3"
LMST03020158,1-oxoprevitamin D3
LMST03020243,(22S)-22-hydroxyvitamin D3
LMFA01050213,24-hydroxy-tetracosanoic acid
LMST03020187,"(23S)-23,25-dihydroxy-24-oxovitamin D3"
LMST03020244,(24R)-24-hydroxyvitamin D3
LMST03020273,"(24R)-24,25-dihydroxyvitamin D3"
LMST03020299,"(23S,25R)-23,25,26-trihydroxyvitamin D3"
LMFA01030393,"5,8,11,14-eicosatetraenoic acid"
LMST03020155,"25-hydroxy-16,17-didehydrovitamin D3"
LMFA08020343,Thalassotalic acid A
LMST03020222,previtamin D3
LMST03020147,"24,25-didehydrovitamin D3 / 24,25-didehydrocholecalciferol"
LMST03020333,6-methylprevitamin D3 / 6-methylprecholecalciferol
LMFA02000297,beta-Licanic acid
LMFA01050328,2R-hydroxy-10-undecenoic acid
LMGP02010841,PE(20:1(11Z)/12:0)
LMFA08020021,N-(2-methoxy-ethyl) arachidonoyl amine
LMST03020331,6-methylvitamin D3
LMFA08020053,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine
LMFA08020052,Arachidonoylmorpholine
LMFA08020054,N-(2-phenoxy-ethyl) arachidonoyl amine
LMGP02010835,"PE(20:0/20:3(8Z,11Z,14Z))"
LMFA08040006,Stearidonoyl-EA
LMPK13070011,Oblatone E
LMFA08040009,Cervonoyl-EA
LMFA08040008,"N-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl-EA"
LMFA08040007,Alpha-linolenoyl-EA
LMGL03013840,TG(13:0/17:0/18:1(9Z))[iso6]
LMST01010088,27-hydroxy-cholesterol(25R)
LMGP01050005,PC(10:0/0:0)
LMGP01010388,PC(10:0/16:0)
LMGP01010390,PC(10:0/18:0)
LMGP02010848,PE(20:1(11Z)/16:1(9Z))
LMGP01050024,PC(17:0/0:0)
LMGP01010393,"PC(10:0/18:2(9Z,12Z))"
LMGP01010395,PC(10:0/20:0)
LMGP01010397,PC(10:0/22:0)
LMGP01010399,PC(10:0/23:0)
LMFA05000080,"15-methyl-1,2-heneicosanediol"
LMGP02010854,"PE(20:1(11Z)/18:2(9Z,12Z))"
LMSP0601BF03,GT1aa(d18:1/20:0)
LMSP0601BF05,GT1aa(d18:1/24:0)
LMGL03013424,"TG(12:0/17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]"
LMSP0601BF06,GT1aa(d18:1/26:0)
LMSP0601BF08,GT1aa(d18:1/26:1(17Z))
LMGP01010400,PC(10:0/24:0)
LMSP0505AP02,I antigen(d18:1/18:0)
LMGP01050007,PC(11:0/0:0)
LMGP01010414,PC(11:0/17:0)
LMGP01010416,PC(11:0/19:0)
LMGP01010417,PC(11:0/20:0)
LMGP01050009,PC(12:0/0:0)
LMGP01010443,PC(12:0/2:0)
LMSP0601BG04,GalNAc-GD1a(d18:1/22:0)
LMSP0601BG05,GalNAc-GD1a(d18:1/24:0)
LMGP01010419,PC(11:0/22:0)
LMGP01010421,PC(11:0/24:0)
LMSP0505EM02,VI 3GalNAca-IV 6kladoLcOse8(d18:1/18:0)
LMGP01010468,PC(13:0/23:0)
LMFA01030404,5Z-docosenoic acid
LMSP0505EM03,VI 3GalNAca-IV 6kladoLcOse8(d18:1/20:0)
LMSP0505EM04,VI 3GalNAca-IV 6kladoLcOse8(d18:1/22:0)
LMGL03013841,"TG(13:0/17:0/18:2(9Z,12Z))[iso6]"
LMFA01090040,3-iodo-octadecanoic acid
LMGP01010612,PC(16:0/2:0)
LMGL03013843,"TG(13:0/17:0/18:3(9Z,12Z,15Z))[iso6]"
LMGP01010456,PC(13:0/13:0)
LMGP01010459,PC(13:0/15:0)
LMGL03013848,TG(13:0/17:0/20:1(11Z))[iso6]
LMGP01010463,PC(13:0/19:0)
LMFA01030401,15-docosenoic acid
LMGP01050016,PC(15:0/0:0)
LMGP01050021,PC(16:1(9E)/0:0)
LMGL03013862,TG(13:0/17:1(9Z)/18:0)[iso6]
LMGL03013854,TG(13:0/17:0/22:0)[iso6]
LMGP01010492,PC(14:0/18:1(9Z))
LMGP01050022,PC(16:1(9Z)/0:0)
LMGP01010663,PC(16:0/26:0)
LMSP0601BG03,GalNAc-GD1a(d18:1/20:0)
LMGL03013861,"TG(13:0/17:1(9Z)/17:2(9Z,12Z))[iso6]"
LMGP01010506,"PC(14:0/20:4(5Z,8Z,11Z,14Z))"
LMGP01010512,"PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
LMGP01010521,PC(14:1(9E)/14:1(9E))
LMGP01050014,PC(14:1(9Z)/0:0)
LMGP01010528,PC(15:0/13:0)
LMGP01010530,PC(15:0/15:0)
LMGL03013868,TG(13:0/17:1(9Z)/19:0)[iso6]
LMGP01010535,PC(15:0/16:1(9Z))
LMGP01010537,PC(15:0/17:0)
LMGP01010541,PC(15:0/18:1(11Z))
LMGP01010543,"PC(15:0/18:2(9Z,12Z))"
LMSP0505AO01,type II B antigen(d18:1/16:0)
LMSP0505AO02,type II B antigen(d18:1/18:0)
LMGP01010571,PC(16:0/17:1(9Z))
LMGL03013873,"TG(13:0/17:1(9Z)/20:3(8Z,11Z,14Z))[iso6]"
LMGP01010549,PC(15:0/21:0)
LMGP01010557,PC(16:0/12:0)
LMGP01010562,PC(16:0/15:0)
LMSP0505AM02,type II H antigen(d18:1/18:0)
LMSP0505AM03,type II H antigen(d18:1/20:0)
LMSP0505AM08,type II H antigen(d18:1/26:1(17Z))
LMGP01010590,"PC(16:0/18:2(9E,11E))"
LMGL03013874,"TG(13:0/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
LMGP01010568,"PC(16:0/16:4(2E,4E,12E,14E))"
LMGP01010569,PC(16:0/17:0)
LMGP01011248,PC(8:0/6:0)
LMGP01010575,PC(16:0/18:1(11E))
LMSP0505AO03,type II B antigen(d18:1/20:0)
LMSP0505AO04,type II B antigen(d18:1/22:0)
LMSP0505AO08,type II B antigen(d18:1/26:1(17Z))
LMGL03013879,"TG(13:0/17:1(9Z)/22:2(13Z,16Z))[iso6]"
LMGP01010588,"PC(16:0/18:2(2Z,4Z))"
LMGL03013880,"TG(13:0/17:1(9Z)/22:3(10Z,13Z,16Z))[iso6]"
LMGP01010592,"PC(16:0/18:2(9E,12E))"
LMGP01010598,"PC(16:0/18:3(6Z,9Z,12Z))"
LMGP01010601,"PC(16:0/18:3(9Z,12Z,15Z))"
LMGP01050076,PC(0:0/18:0)
LMGL03013887,"TG(13:0/17:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]"
LMGL03013885,"TG(13:0/17:2(9Z,12Z)/18:1(9Z))[iso6]"
LMSP01080040,Leucettamol A
LMGP01010604,"PC(16:0/18:4(9E,11E,13E,15E))"
LMPR0104280002,Verrucosan-2b-ol
LMPK12111129,Pectolinarigenin 7-(4'''-acetylrutinoside)
LMGL03013891,"TG(13:0/17:2(9Z,12Z)/19:1(9Z))[iso6]"
LMGP01010650,"PC(16:0/22:6(4E,7E,10E,13E,16E,19E))"
LMGP01010657,PC(16:0/24:0)
LMGP01010674,PC(16:0/6:0)
LMGP01010677,PC(16:0/9:0)
LMGP01010687,PC(16:1(9Z)/18:1(11Z))
LMGP01010692,"PC(16:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
LMGP01010693,PC(16:1(9Z)/2:0)
LMGP01010702,PC(17:0/13:0)
LMGP01010695,"PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
LMGP01010699,"PC(16:2(2E,4E)/18:2(2E,4E))"
LMGP01010701,PC(17:0/11:0)
LMSP01080045,Penaresidin A
LMFA01050219,26-hydroxy-hexacosanoic acid
LMSP0505AP05,I antigen(d18:1/24:0)
LMPK12111200,6-Hydroxyluteolin 4'-methyl ether 7-allosyl-(1->2)-glucoside
LMSP01080044,(4E)-S-Antazirine
LMGP01010727,PC(17:1(10Z)/17:1(10Z))
LMGP01010728,PC(17:1(9Z)/17:1(9Z))
LMGP01050057,PC(24:0/0:0)
LMSP0505AP07,I antigen(d18:1/24:1(15Z))
LMSP0505AQ01,type II A antigen(d18:1/16:0)
LMSP0505AQ02,type II A antigen(d18:1/18:0)
LMSP0505AQ05,type II A antigen(d18:1/24:0)
LMSP0505AQ06,type II A antigen(d18:1/26:0)
LMGP01010773,"PC(18:0/18:4(6Z,9Z,12Z,15Z))"
LMSP0505AQ08,type II A antigen(d18:1/26:1(17Z))
LMGP01010753,PC(18:0/18:1(13Z))
LMGP01050056,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)"
LMFA02000346,10-hydroxy-12E-octadecenoic acid
LMGP01010732,PC(18:0/10:0)
LMGP01010736,PC(18:0/12:0)
LMGP01010781,PC(18:0/20:0)
LMSP0505AS03,Lex-7(d18:1/20:0)
LMGL03013894,"TG(13:0/17:2(9Z,12Z)/20:2(11Z,14Z))[iso6]"
LMGP01010758,PC(18:0/18:1(7Z))
LMGP01010759,PC(18:0/18:1(9E))
LMGP01010764,"PC(18:0/18:2(10Z,12Z))"
LMGP01010765,"PC(18:0/18:2(2E,4E))"
LMGL03013895,"TG(13:0/17:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]"
LMGP01020112,PC(O-18:0/3:0)
LMGP01010784,PC(18:0/20:1(13Z))
LMGP01010785,PC(18:0/20:1(14Z))
LMGP01010882,PC(18:1(9Z)/14:0)
LMPR01090006,all-trans-Dehydroretinal
LMGP01010789,"PC(18:0/20:2(5Z,11Z))"
LMSP0505AS05,Lex-7(d18:1/24:0)
LMGP01010791,"PC(18:0/20:2(5Z,8Z))"
LMGP01011229,PC(6:0/6:0)
LMGL03013900,"TG(13:0/17:2(9Z,12Z)/22:1(11Z))[iso6]"
LMGP01010796,"PC(18:0/20:3(5Z,8Z,11Z))"
LMSP0505AS08,Lex-7(d18:1/26:1(17Z))
LMGP01010879,PC(18:1(9E)/20:0)
LMFA01020207,"16-methyl-6Z,9Z-heptadecadienoic acid"
LMGL03013905,"TG(13:0/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGP01010966,PC(18:1(4Z)/18:1(4Z))
LMGP01010799,"PC(18:0/20:3(8Z,11Z,14Z))"
LMFA01030374,"5,11-Eicosadienoic acid"
LMGL03013903,"TG(13:0/17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
LMGP01010991,PC(2:0/18:1(9Z))
LMGP01010811,PC(18:0/22:1(13Z))
LMGP01010818,"PC(18:0/22:5(7Z,10Z,13Z,16Z,19Z))"
LMGP01010821,"PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
LMSP0505AU01,dimeric Lex(d18:1/16:0)
LMGP01010924,"PC(18:2(2Z,4Z)/18:2(2Z,4Z))"
LMGP01050041,PC(19:0/0:0)
LMFA01030376,"8,11-Eicosadienoic acid"
LMGL03013909,"TG(13:0/18:0/18:3(9Z,12Z,15Z))[iso6]"
LMGP01010828,PC(18:0/26:0)
LMFA01030412,14E-tricosenoic acid
LMGP01010986,PC(19:0/9:0)
LMGP01010992,PC(2:0/2:0)
LMGP01010841,PC(18:1(11Z)/18:1(11Z))
LMGP01010851,PC(18:1(13Z)/18:1(13Z))
LMGL03013925,"TG(13:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
LMPK12110564,Parthenosin
LMGP01010853,PC(18:1(14Z)/18:1(14Z))
LMSP0505AU03,dimeric Lex(d18:1/20:0)
LMSP0505AU04,dimeric Lex(d18:1/22:0)
LMSP0505AU06,dimeric Lex(d18:1/26:0)
LMSP0505AU07,dimeric Lex(d18:1/24:1(15Z))
LMGP01010921,"PC(18:2(2E,4E)/18:2(2E,4E))"
LMSP0505AU08,dimeric Lex(d18:1/26:1(17Z))
LMGP01010855,PC(18:1(15Z)/18:1(15Z))
LMGP01010866,PC(18:1(6E)/18:1(6E))
LMPK12111282,Arcapillin
LMGP01050030,PC(18:1(9E)/0:0)
LMGP01010876,PC(18:1(9E)/18:1(9E))
LMGL03013921,TG(13:0/18:0/22:1(11Z))[iso6]
LMGP01010895,"PC(18:1(9Z)/18:2(9Z,12Z))"
LMGL03013924,"TG(13:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso6]"
LMGP01010905,"PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
LMSP0505BC06,dimeric Lex(d18:1/26:0)
LMGL03013927,"TG(13:0/18:1(9Z)/18:2(9Z,12Z))[iso6]"
LMSP0505BC07,dimeric Lex(d18:1/24:1(15Z))
LMSP0505BC08,dimeric Lex(d18:1/26:1(17Z))
LMFA01030429,"5Z,9Z,19Z-hexacosatrienoic acid"
LMGP01010920,"PC(18:2(2E,4E)/16:0)"
LMGP01011065,PC(21:0/14:0)
LMGL03013926,"TG(13:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGP01010932,"PC(18:2(9Z,12Z)/16:0)"
LMGP01010935,"PC(18:2(9Z,12Z)/18:0)"
LMPK12111329,Norwogonin
LMGP01010946,"PC(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
LMGP01010952,"PC(18:3(9E,11E,13E)/18:3(9E,11E,13E))"
LMGP01020019,PC(O-14:0/2:0)
LMGL03013928,"TG(13:0/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6]"
LMFA01030426,"5,9,17-hexacosatrienoic acid"
LMGL03013929,"TG(13:0/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6]"
LMSP0505AZ01,Ley-8(d18:1/16:0)
LMSP0505AZ04,Ley-8(d18:1/22:0)
LMGP01010968,PC(19:0/10:0)
LMGP01010969,PC(19:0/11:0)
LMGP01010976,PC(19:0/19:0)
LMSP0505AZ07,Ley-8(d18:1/24:1(15Z))
LMSP0505BA01,trimeric LeY-9(d18:1/16:0)
LMGP01010990,PC(2:0/18:0)
LMGP01010984,PC(19:0/25:0)
LMFA03060064,"12S-hydroxy-5E,8Z,10Z,14Z-eicosatetraenoic acid"
LMPK12111366,Bucegin
LMGL03013930,"TG(13:0/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]"
LMSP0505BA02,trimeric LeY-9(d18:1/18:0)
LMGP01011020,PC(20:0/20:1(8Z))
LMFA01030366,13-eicosenoic acid
LMSP0505BA05,trimeric LeY-9(d18:1/24:0)
LMSP0505BB07,trimeric Lex(d18:1/24:1(15Z))
LMGP01011004,PC(20:0/18:0)
LMPK12111378,8-Hydroxyluteolin 7-[6'''-acetylallosyl-(1->2)-6''-acetylglucoside]
LMGP01011035,PC(20:0/9:0)
LMGP01011009,PC(20:0/18:1(7Z))
LMPK13070012,Oblatone F
LMSP0505BA08,trimeric LeY-9(d18:1/26:1(17Z))
LMGP01011010,PC(20:0/18:1(9Z))
LMGP01011017,PC(20:0/20:1(11Z))
LMFA01020222,"18-methyl-5Z,8Z,11Z,14Z-nonadecatetraenoic acid"
LMPK12111472,Sudachitin
LMSP0505BB03,trimeric Lex(d18:1/20:0)
LMSP0505BB04,trimeric Lex(d18:1/22:0)
LMGP01011021,"PC(20:0/20:2(11Z,14Z))"
LMGP01011022,"PC(20:0/20:3(11Z,14Z,17Z))"
LMPK12111416,Bannamurpanisin
LMGP01050053,PC(22:0/0:0)
LMSP0505BB06,trimeric Lex(d18:1/26:0)
LMGP01011027,"PC(20:0/22:5(7Z,10Z,13Z,16Z,19Z))"
LMFA02000054,Avenoleic acid
LMGP01011042,PC(20:1(9E)/20:1(9E))
LMSP01080056,"N,N-dimethyl-Safingol"
LMGP01011047,"PC(20:4(5E,8E,11E,14E)/20:4(5E,8E,11E,14E))"
LMSP0505BC04,dimeric Lex(d18:1/22:0)
LMSP0505BC05,dimeric Lex(d18:1/24:0)
LMGP01011049,"PC(20:4(5Z,8Z,11Z,14Z)/16:0)"
LMGL03013939,TG(13:0/18:1(9Z)/21:0)[iso6]
LMFA01020264,2-methyl-2-hexacosenoic acid
LMGP01011057,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))"
LMGP01011058,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
LMGP01011059,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
LMGP01011084,PC(22:0/13:0)
LMGP01011085,PC(22:0/14:0)
LMGP01011093,PC(22:0/18:1(7Z))
LMSP0505BD02,Lex-9(d18:1/18:0)
LMSP0505BD03,Lex-9(d18:1/20:0)
LMPK12111518,Artonin F
LMPR01070559,"2-Hydroxy-monocyclic-phytofluene 1',2'-oxide"
LMSP0505BD04,Lex-9(d18:1/22:0)
LMSP0505BD05,Lex-9(d18:1/24:0)
LMGP01011115,"PC(22:6(4E,7E,10E,13E,16E,19E)/16:0)"
LMGP01011102,PC(22:0/22:1(13Z))
LMGP01011105,PC(22:0/24:1(15Z))
LMGP01011130,PC(23:0/18:0)
LMSP0505BD07,Lex-9(d18:1/24:1(15Z))
LMSP01080057,"N,N,N-trimethyl-sphingosine"
LMGP01011119,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
LMPK12111527,Artocommunol CC
LMPK12111532,Artonol C
LMGL03013945,"TG(13:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGL03013950,"TG(13:0/18:2(9Z,12Z)/19:0)[iso6]"
LMGP01011254,"PC(8:2(2E,4E)/8:2(2E,4E))"
LMGP01011264,PC(9:0/20:0)
LMGP01011175,PC(25:0/18:0)
LMGP01011202,"PC(26:2(5Z,9E)/26:2(5Z,9E))"
LMPK12111552,Resokaempferol
LMFA01020227,19-methyl-heneicosanoic acid
LMGP01011204,"PC(26:2(5Z,9Z)/26:2(5Z,9Z))"
LMGP01011206,"PC(26:2(6Z,9Z)/26:2(6Z,9Z))"
LMGP01050059,PC(3:0/0:0)
LMGL03013946,"TG(13:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
LMGP01011238,PC(7:0/7:0)
LMGP01011244,PC(8:0/19:0)
LMGP01011269,PC(9:0/5:0)
LMGL03013969,"TG(13:0/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6]"
LMGP01020012,PC(O-14:0/16:0)
LMGP01020094,PC(O-18:0/2:0)
LMGL03013951,"TG(13:0/18:2(9Z,12Z)/19:1(9Z))[iso6]"
LMGP01020076,PC(O-17:0/17:0)
LMFA13010022,"1-(O-alpha-D-glucopyranosyl)-3-keto-(1,27R,29R)-triacontanetriol"
LMGP01020024,PC(O-15:0/2:0)
LMFA01030432,23Z-octacosenoic acid
LMGL03013957,"TG(13:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
LMFA01030502,"8,11,14-nonadecatriynoic acid"
LMGL03013959,"TG(13:0/18:2(9Z,12Z)/22:0)[iso6]"
LMGP01020129,PC(O-8:0/2:0)
LMFA07010004,octadecyl 11E-hexadecenoate
LMGP01020042,"PC(O-16:0/18:3(9Z,12Z,15Z))"
LMGP01040017,PC(O-12:0/O-2:0)
LMGP01020044,PC(O-16:0/19:0)
LMGP01020046,PC(O-16:0/2:0)
LMGP01020118,PC(O-19:0/2:0)
LMFA01030408,DTrE
LMGL03013963,"TG(13:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
LMGP01020058,"PC(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z))"
LMGP01020070,PC(O-16:0/3:1(2E))
LMPK12111655,Galangin 5-methyl ether
LMGP02010873,"PE(20:2(11Z,14Z)/14:0)"
LMGL03013972,"TG(13:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6]"
LMFA01030378,Dihomo-alpha-linolenic acid
LMGP01020089,PC(O-18:0/16:1(9Z))
LMGP01020091,PC(O-18:0/18:0)
LMGP01020105,PC(O-18:0/22:0)
LMFA01020232,21-methyl-tricosanoic acid
LMGP01020110,"PC(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
LMPK13070013,Oblatone G
LMGL03013986,"TG(13:0/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6]"
LMFA03060054,"6-hydroxy-4E,8Z,11Z,14Z-eicosatetraenoic acid"
LMPR0104140001,(+)-15-Beyerene
LMFA01030885,19:1(6Z)
LMPK12111682,Kaempferol 3-rhamnosyl-(1->2)-galactoside-7-glucoside
LMFA07010002,Myristyl palmitate
LMPR01070562,Bacteriorubixanthinal
LMPK12111705,Variabiloside D
LMFA07010007,hexadecyl tricosanoate
LMPR04000004,"bacteriohopane-32,33,34,35-tetrol"
LMPK12111700,Kaempferol 3-glucosyl-(1->3)(4'''-acetylrhamnosyl)(1->6)-galactoside
LMGL03013999,"TG(13:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
LMFA01030383,"7,11,14-Eicosatrienoic acid"
LMGL03012721,"TG(13:0/13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]"
LMSP0601CH03,Sialyl-Lea(d18:1/20:0)
LMFA01030201,"2,5-decadienoic acid"
LMGP02010860,PE(20:1(11Z)/20:0)
LMGL03014005,"TG(13:0/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6]"
LMFA01030213,"6E,8E-decadienoic acid"
LMPR01070566,"4,4'-Diketo-gamma-carotene"
LMFA01030386,Bishomopinolenic acid
LMPK12111767,Kaempferol 3-rutinoside-7-glucoside
LMSP0601CC04,KDN)GD1a(d18:1/22:0)
LMSP0601CC05,KDN)GD1a(d18:1/24:0)
LMPR04000016,"N-tryptophanyl-35-aminobacteriohopane-32,33,34-triol"
LMPK12111743,Primflasine
LMPK12111755,Kaempferol 3-sambubioside-7-glucoside
LMFA01030433,9Z-octacosenoic acid
LMPR0105010008,C25:3 Highly branched isoprenoid B
LMFA04010007,7-F4-NeuroP
LMSP0601CC06,KDN)GD1a(d18:1/26:0)
