lm_id,lm_name,refmet_standardized_name,refmet_formula,refmet_exact_mass,refmet_super_class,refmet_main_class,refmet_sub_class,refmet_pubchem_cid,refmet_chebi_id,refmet_hmdb_id,refmet_lm_id,refmet_kegg_id,refmet_inchi_key,refmet_id,lm_id_mismatch
LMFA08020327,Hydroxy-beta-sanshool,,,,,,,,,,,,,,False
LMST01130061,Psi-bufarenogin L-lactate,,,,,,,,,,,,,,False
LMST01130062,19-carboxy-19-demethyltelocinobufagin,,,,,,,,,,,,,,False
LMST01130063,Bufogargarizin D,,,,,,,,,,,,,,False
LMST01130065,Bufogargarizin B,,,,,,,,,,,,,,False
LMST01130068,Bufogargarizin C,,,,,,,,,,,,,,False
LMST01130069,Pseudobufarenogin,,,,,,,,,,,,,,False
LMPK15030057,"2-methyl-5-(8Z.11,14-pentadecatrienyl) resorcinol",,,,,,,,,,,,,,False
LMST01130070,Bufarenogin,,,,,,,,,,,,,,False
LMST01130072,19-hydroxymarinobufagin,,,,,,,,,,,,,,False
LMPR01020138,Loganic acid,Loganic acid,C16H24O10,376.1369,Prenol Lipids,Isoprenoids,C10 isoprenoids,89640,30632,HMDB0304409,LMPR01020138,,JNNGEAWILNVFFD-CDJYTOATSA-N,RM0118395,False
LMST01020119,1beta-hydroxytelocinobufagin-3-(14-hydroxymyristate),,,,,,,,,,,,,,False
LMST01020120,Hellebrigenin-3-(14-hydroxy-6Z-tetradecenoate),,,,,,,,,,,,,,False
LMST01020121,Hellebrigenin-3-(12-hydroxy-laurate),,,,,,,,,,,,,,False
LMST01020122,19-hydroxybufalin-3-(16-hydroxy-palmitate),,,,,,,,,,,,,,False
LMST01040275,7alpha-Theonellasterol,,,,,,,,,,,,,,False
LMST02020122,11-Ketodihydrotestosterone,,,,,,,,,,,,,,False
LMFA08020328,Tulipiferamide A,,,,,,,,,,,,,,False
LMFA08020329,Tulipiferamide B,,,,,,,,,,,,,,False
LMFA08020330,Tulipiferamide C,,,,,,,,,,,,,,False
LMPK15040009,"6-((8Z,11Z,)-penttadeca-8,11-dien-1-yl)salicylic acid",,,,,,,,,,,,,,False
LMFA13010049,"2-O-(beta-D-galactopyranosyl-(1->6)-beta-D-galactopyranosyl) 2S,3R-dihydroxytridecanoic acid",,,,,,,,,,,,,,False
LMFA13010046,2-O-(beta-D-galactopyranosyl-(1->6)-beta-D-galactopyranosyl) 2S-hydroxynonanoic acid,,,,,,,,,,,,,,False
LMFA03020031,"14,15-LTC4","14,15-LTC4",C30H47N3O9S,625.3033,Fatty Acyls,Eicosanoids,Leukotrienes,42607303,63984,,LMFA03020031,,OBQVBASHEWLKCQ-PKBWNXTMSA-N,RM0153797,False
LMFA01020408,4-Methylpelargonic acid,,,,,,,,,,,,,,False
LMFA01030110,"5Z,12Z-octadecadienoic acid",,,,,,,,,,,,,,False
LMFA01030114,"6,8-octadecadienoic acid",,,,,,,,,,,,,,False
LMFA01031073,"2Z,5Z,8Z,11Z-Hexadecatetraenoic acid",,,,,,,,,,,,,,False
LMFA02000293,Chrysobalanic acid,,,,,,,,,,,,,,False
LMFA01050580,Cladosporacid D,,,,,,,,,,,,,,False
LMFA01050585,Cladosporester B,,,,,,,,,,,,,,False
LMFA01120002,12-nitro-linoleic acid,,,,,,,,,,,,,,False
LMFA03020003,LTC4,LTC4,C30H47N3O9S,625.3033,Fatty Acyls,Eicosanoids,Leukotrienes,5280493,16978,HMDB0001198,LMFA03020003,C02166,GWNVDXQDILPJIG-NXOLIXFESA-N,RM0152608,False
LMFA01020404,Diabolic acid,,,,,,,,,,,,,,False
LMFA13030003,3-O-alpha-L-rhamnopyranosyl-3-hydroxydecanoic acid,,,,,,,,,,,,,,False
LMFA13030006,3-O-(alpha-L-rhamnopyranosyl-(1-2)-alpha-L-rhamnopyranosyl)-3-hydroxydecanoic acid,,,,,,,,,,,,,,False
LMFA13030007,3-O-(2-O-(2E-decenoyl)-alpha-L-rhamnopyranosyl-(1-2)-alpha-L-rhamnopyranosyl)-3-hydroxydecanoic acid,,,,,,,,,,,,,,False
LMFA13010044,3-O-(beta-D-glucopyranosyl-(1->6)-beta-D-glucopyranosyl) ethyl 3-hydroxyoctanoate,,,,,,,,,,,,,,False
LMFA02000035,13R-HODE,13R-HODE,C18H32O3,296.2351,Fatty Acyls,Octadecanoids,HODE,13723970,137495,,LMFA02000035,C14762,HNICUWMFWZBIFP-PIHGWCCBSA-N,RM0153716,False
LMST01010287,"26,27-bisnor-22-dehydro-cholesterol",,,,,,,,,,,,,,False
LMFA08020335,N-benzyl docosahexaenamide,,,,,,,,,,,,,,False
LMPR01030044,"2alpha,6alpha-epoxyhimachal-3-ene",,,,,,,,,,,,,,False
LMPR01030045,"2alpha,6alpha-epoxyhimachalan-3beta-ol",,,,,,,,,,,,,,False
LMPR01030046,Chinensiol,,,,,,,,,,,,,,False
LMPR01030047,Macrophyllic acid B,,,,,,,,,,,,,,False
LMPR01030048,Macrophyllic acid C,,,,,,,,,,,,,,False
LMFA09000003,Lauronitrile,,,,,,,,,,,,,,False
LMPR01030049,Macrophyllic acid E,,,,,,,,,,,,,,False
LMPR01030050,Macrophyllic acid D,,,,,,,,,,,,,,False
LMPR01040141,Novaxenicin B,,,,,,,,,,,,,,False
LMPR01040143,Novaxenicin D,,,,,,,,,,,,,,False
LMST01040278,7beta-ethyl-sitosterol,,,,,,,,,,,,,,False
LMFA09000005,Myristonitrile,,,,,,,,,,,,,,False
LMPK04000045,Gladiolin,,,,,,,,,,,,,,False
LMFA01170154,Tensyuic acid E,,,,,,,,,,,,,,False
LMFA01170155,Tensyuic acid B,,,,,,,,,,,,,,False
LMFA01170156,Tensyuic acid D,,,,,,,,,,,,,,False
LMFA01170157,Tensyuic acid C,,,,,,,,,,,,,,False
LMFA01170159,Tensyuic acid A,,,,,,,,,,,,,,False
LMSP05010155,Flavuside A,,,,,,,,,,,,,,False
LMSP05010156,Flavuside B,,,,,,,,,,,,,,False
LMFA06000282,"6E,11Z-octadecadienal",,,,,,,,,,,,,,False
LMFA06000283,6E-octadecenal,,,,,,,,,,,,,,False
LMPR01040145,Presphaerol,,,,,,,,,,,,,,False
LMFA00000051,(+)-Danicalipin A,,,,,,,,,,,,,,False
LMST01040175,"(20S,24S)-24-ethylthornasterol",,,,,,,,,,,,,,False
LMSP02030003,Cer(t18:0/26:0(2OH)),,,,,,,,,,,,,,False
LMST01010278,Cholesterol-5alpha-hydroperoxide,,,,,,,,,,,,,,False
LMST01020125,"Xestosteryl 18-bromooctadeca-9E,17E-diene-7,15-diynoate",,,,,,,,,,,,,,False
LMGL04010020,DGMG(16:0/0:0),DGMG 16:0/0:0,C31H58O14,654.3827,Glycerolipids,Glycosylmonoradylglycerols,DGMG,,,,,,,RM0174852,False
LMST01020124,"Xestosteryl 18-bromooctadeca-9E,17E-diene-5,7,15-triynoate",,,,,,,,,,,,,,False
LMST01040186,Theonellasterol G,,,,,,,,,,,,,,False
LMFA01031250,Protegenin C,,,,,,,,,,,,,,False
LMFA01031251,Protegenin D,,,,,,,,,,,,,,False
LMFA01050592,Collimonin C,,,,,,,,,,,,,,False
LMFA01050593,Collimonin D,,,,,,,,,,,,,,False
LMST01110016,Aragusteroketal,,,,,,,,,,,,,,False
LMST01031085,Conicasterol B,,,,,,,,,,,,,,False
LMPK12112013,Epimedin A,,,,,,,,,,,,,,False
LMPK12112011,Epimedin B,,,,,,,,,,,,,,False
LMPK12112015,Epimedin C,,,,,,,,,,,,,,False
LMPK12050096,Glycitein 7-O-glucoside,Glycitin,C22H22O10,446.1213,Polyketides,Flavonoids,Isoflavonoids,187808,80373,,LMPK12050096,,OZBAVEKZGSOMOJ-MIUGBVLSSA-N,RM0139151,False
LMFA05000143,"11-Chloro-8E,10E-undecadien-1-ol","11-Chloro-8E,10E-undecadien-1-ol",C11H19ClO,202.1124,Fatty Acyls,Fatty alcohols,Fatty alcohols,44256516,165501,,LMFA05000143,,DCAPJKJJDGWZRB-ONNLMXTPSA-N,RM0135011,False
LMFA07010259,"11,11-Difluoro-9Z-dodecenyl acetate",,,,,,,,,,,,,,False
LMFA07010258,"11,11,11,12,12-Pentafluoro-9Z-dodecenyl acetate",,,,,,,,,,,,,,False
LMFA05000469,R-sulcatol,(R)-Sulcatol,C8H16O,128.1201,Fatty Acyls,Fatty alcohols,Fatty alcohols,20745,15833,HMDB0030030,LMFA05000566,C07288,OHEFFKYYKJVVOX-UHFFFAOYSA-N,RM0153314,True
LMFA05000470,S-sulcatol,,,,,,,,,,,,,,False
LMPK12111081,Baicalin,Baicalin,C21H18O11,446.0849,Polyketides,Flavonoids,Flavones and Flavonols,64982,2981,HMDB0041832,LMPK12111081,C10025,IKIIZLYTISPENI-ZFORQUDYSA-N,RM0157508,False
LMPK12140337,Didymin,Isosakuranetin 7-rutinoside,C28H34O14,594.1949,Polyketides,Flavonoids,Flavanones,9938500,,,LMPK12140337,,RMCRQBAILCLJGU-HIBKWJPLSA-N,RM0186908,False
LMPK12140236,Narirutin,Naringenin 7-rutinoside,C27H32O14,580.1792,Polyketides,Flavonoids,Flavanones,442431,28705,HMDB0033740,LMPK12140236,,HXTFHSYLYXVTHC-AJHDJQPGSA-N,RM0139052,False
LMPK12140253,Narirutin 4'-glucoside,Naringenin 7-rutinoside 4'-glucoside,C33H42O19,742.2320,Polyketides,Flavonoids,Flavanones,25080021,,,LMPK12140253,,KQUWJUNIYQVHCG-GKIYMECSSA-N,RM0186916,False
LMPK12112566,"Rhamnocitrin 3,4'-diglucoside",,,,,,,,,,,,,,False
LMPK12110207,Schaftoside,Schaftoside,C26H28O14,564.1479,Polyketides,Flavonoids,Flavones and Flavonols,442658,9047,,LMPK12110207,,MMDUKUSNQNWVET-VYUBKLCTSA-N,RM0204723,False
LMPK12110861,Tricin 5-glucoside,Tricin 5-glucoside,C23H24O12,492.1268,Polyketides,Flavonoids,Flavones and Flavonols,44258268,,,LMPK12110861,,FLSOTPIEFVBPBU-LDBVRRDLSA-N,RM0204778,False
LMPK12112094,Quercetin 3-sophoroside,Quercetin 3-sophoroside,C27H30O17,626.1483,Polyketides,Flavonoids,Flavones and Flavonols,44259144,,,LMPK12112094,,RDUAJIJVNHKTQC-UJECXLDQSA-N,RM0186955,False
LMPK12112424,"Myricetin 3,4'-diglucoside",,,,,,,,,,,,,,False
LMPK12050014,Ononin,Ononin,C22H22O9,430.1264,Polyketides,Flavonoids,Isoflavonoids,24211991,7775,HMDB0033987,,,MGJLSBDCWOSMHL-UXICCRDHSA-N,RM0158000,False
LMPK12111842,Afzelin,Afzelin,C21H20O10,432.1057,Polyketides,Flavonoids,Flavones and Flavonols,44258913,,,LMPK12111842,,SOSLMHZOJATCCP-MKMJNHTISA-N,RM0204812,False
LMPK12110449,Acacetin 7-rutinoside,Acacetin 7-rutinoside,C28H32O14,592.1792,Polyketides,Flavonoids,Flavones and Flavonols,44257888,,,LMPK12110449,,YFVGIJBUXMQFOF-PJOVQGMDSA-N,RM0201178,False
LMPK13070007,R-Oblatone B,,,,,,,,,,,,,,False
LMPK12110213,Vitexin 2''-O-rhamnoside,Vitexin 2''-O-rhamnoside,C27H30O14,578.1636,Polyketides,Flavonoids,Flavones and Flavonols,44257669,,,LMPK12110213,,LYGPBZVKGHHTIE-HUBYJIGHSA-N,RM0204782,False
LMPK12110814,Luteolin 4'-methyl ether 7-rutinoside,,,,,,,,,,,,,,False
LMPK12112173,Miquelianin,Quercetin 3-glucuronide,C21H18O13,478.0747,Polyketides,Flavonoids,Flavones and Flavonols,5274585,66395,,LMPK12112173,,DUBCCGAQYVUYEU-ZUGPOPFOSA-N,RM0186750,False
LMPK12140235,Naringin,Naringenin 7-neohesperidoside,C27H32O14,580.1792,Polyketides,Flavonoids,Flavanones,442428,28819,HMDB0002927,LMPK12140235,C09789,DFPMSGMNTNDNHN-ZPHOTFPESA-N,RM0157998,False
LMPK12140715,Silydianin,,,,,,,,,,,,,,False
LMPK12112098,Rutin,Rutin,C27H30O16,610.1534,Polyketides,Flavonoids,Flavones and Flavonols,5280805,28527,HMDB0003249,LMPK12112098,C05625,IKGXIBQEEMLURG-NVPNHPEKSA-N,RM0128452,False
LMPK12112003,Icariside II,,,,,,,,,,,,,,False
LMPK12140021,Liquiritin,Liquiritin,C21H22O9,418.1264,Polyketides,Flavonoids,Flavanones,503737,80845,HMDB0029520,LMPK12140021,C16989,DEMKZLAVQYISIA-UZQFATADSA-N,RM0020432,False
LMPR01060036,3-O-alpha-L-arabinosyl oleanolic acid,,,,,,,,,,,,,,False
LMPK12140714,Isosilybin B,,,,,,,,,,,,,,False
LMPR02020073,LLU-alpha,,,,,,,,,,,,,,False
LMPK12113404,Clitorin,,,,,,,,,,,,,,False
LMPK12040012,Isoginkgetin,,,,,,,,,,,,,,False
LMPK12140721,Taxifolin,Taxifolin,C15H12O7,304.0583,Polyketides,Flavonoids,Flavanonols,439533,17948,HMDB0303943,LMPK12140721,,CXQWRCVTCMQVQX-LSDHHAIUSA-N,RM0041409,False
LMPK12040013,Bilobetin,Bilobetin,C31H20O10,552.1056,Polyketides,Flavonoids,Flavones and Flavonols,5315459,449099,HMDB0030833,LMPK12040013,,IWEIJEPIYMAGTH-UHFFFAOYSA-N,RM0204709,False
LMPK12010452,Cyanidin 3-O-rutinoside,Cyanidin 3-rutinoside,C27H31O15,595.1663,Polyketides,Flavonoids,Anthocyanidins,441674,,HMDB0031458,LMPK12010452,,USNPULRDBDVJAO-FXCAAIILSA-O,RM0186698,False
LMFA08020172,EI-1511-3,,,,,,,,,,,,,,False
LMFA08020173,EI-1511-5,,,,,,,,,,,,,,False
LMST03020645,"19-Nor-14,20-bisepi-23-yne-1,25 dihydroxyvitamin D3",,,,,,,,,,,,,,False
LMPK13070010,Oblatone D,,,,,,,,,,,,,,False
LMFA03070039,5S-Hp-18S-HEPE,5S-Hp-18S-HEPE,C20H30O5,350.2093,Fatty Acyls,Eicosanoids,HEPE,52921894,132802,,LMFA03070039,,JIOJPWROWDJRKM-SFHVADPASA-N,RM0149918,False
LMFA03070040,"5S,6-Ep-18S-HEPE","5S,6-Ep-18S-HEPE",C20H28O4,332.1988,Fatty Acyls,Eicosanoids,HEPE,52921895,138490,,LMFA03070040,,ZPAJZAMPZXISSE-RXTGXWMYSA-N,RM0150737,False
LMFA03070041,"6-trans-5,12,18-triHEPE","6-trans-5,12,18-triHEPE",C20H30O5,350.2093,Fatty Acyls,Eicosanoids,HEPE,52921896,165272,,LMFA03070041,,AOPOCGPBAIARAV-KLEUAVBUSA-N,RM0150665,False
LMSP05010074,"GlcCer(d18:2(4E,8Z)/24:0(2OH[R]))",,,,,,,,,,,,,,False
LMPK13070008,S-Oblatone A,,,,,,,,,,,,,,False
LMST03020605,calicoferol A,,,,,,,,,,,,,,False
LMST01100032,"24R,25,30-trihydroxy-9,19-cycloartane-3-one",,,,,,,,,,,,,,False
LMPR0106080011,Ginsenoside Rg1,,,,,,,,,,,,,,False
LMPR0106080012,Ginsenoside Rg2,,,,,,,,,,,,,,False
LMPR0106080010,Ginsenoside Rg3,,,,,,,,,,,,,,False
LMPR0106080014,Ginsenoside Rd,,,,,,,,,,,,,,False
LMPR0106080015,Ginsenoside Re,3-Methyluridine,C10H14N2O6,258.0852,Nucleic acids,Pyrimidines,Other pyrimidines,316991,89487,HMDB0004813,,,UTQUILVPBZEHTK-UHFFFAOYSA-N,RM0171471,False
LMPR0106080016,Ginsenoside Rb2,,,,,,,,,,,,,,False
LMPR0106080017,Ginsenoside Rh1,,,,,,,,,,,,,,False
LMST02030248,Aspacoside E,,,,,,,,,,,,,,False
LMPR0104450004,Dysokusone E,,,,,,,,,,,,,,False
LMFA08020336,Stieleriacine D,,,,,,,,,,,,,,False
LMST02030245,Aspacoside B,,,,,,,,,,,,,,False
LMST02030244,Aspacoside A,,,,,,,,,,,,,,False
LMFA08020337,Stieleriacine E,,,,,,,,,,,,,,False
LMFA08020338,Stieleriacine A1,,,,,,,,,,,,,,False
LMFA08020342,Stieleriacine C,,,,,,,,,,,,,,False
LMST01031189,Strophasterol F,,,,,,,,,,,,,,False
LMST01031191,Ganodermaside B,,,,,,,,,,,,,,False
LMST01031197,Strophasterol A,,,,,,,,,,,,,,False
LMFA07040060,24-Tetracosanolide,,,,,,,,,,,,,,False
LMST01010471,14-deoxydacryhainansterone,,,,,,,,,,,,,,False
LMFA07010329,14-Fluoro-11E-tetradecenyl acetate,,,,,,,,,,,,,,False
LMST01010470,"14beta-14,15-dihydrocalonysterone",,,,,,,,,,,,,,False
LMPR01090040,11-cis- and 12s-trans-fixed retinal,,,,,,,,,,,,,,False
LMPR01090041,11Z-6s-cis-fixed bicyclic retinal,,,,,,,,,,,,,,False
LMPR01090045,"(11Z)-8,18-propano-retinal",,,,,,,,,,,,,,False
LMST02030249,"14beta,17alpha-14-Deoxypoststerone",,,,,,,,,,,,,,False
LMST02030250,"14beta,20(S)-14-deoxy-20-hydropoststerone",,,,,,,,,,,,,,False
LMST01010473,5-deoxykaladasterone,,,,,,,,,,,,,,False
LMST01010474,14-deoxy-25-hydroxydacryhainansterone,,,,,,,,,,,,,,False
LMST01010475,14-Deoxy-20-hydroxyecdysone,,,,,,,,,,,,,,False
LMST01010476,5alpha-14-Deoxy-20-hydroxyecdysone,,,,,,,,,,,,,,False
LMST01010477,"5alpha,14beta-14-deoxy-20-hydroxyecdysone",,,,,,,,,,,,,,False
LMST01010478,carthamosterone,,,,,,,,,,,,,,False
LMFA12000387,2-Hexacosanone,,,,,,,,,,,,,,False
LMFA07011160,Lignoceric acid benzyl ester,,,,,,,,,,,,,,False
LMPR01090046,Etretinate,,,,,,,,,,,,,,False
LMST01160016,Taccalonolide A,Taccalonolide A,C36H46O14,702.2888,Sterol Lipids,Sterols,Withanolides,441685,9388,,LMST01160016,C08635,PTTJLTMUKRRHAT-VJAKQJMOSA-N,RM0160902,False
LMFA12000385,24-methylpentacosane-2-one,,,,,,,,,,,,,,False
LMFA12000384,2-Pentacosanone,,,,,,,,,,,,,,False
LMFA12000383,22-methyltetracosane-2-one,,,,,,,,,,,,,,False
LMFA12000382,23-methyltetracosane-2-one,,,,,,,,,,,,,,False
LMFA12000380,21-methyltricosan-2-one,,,,,,,,,,,,,,False
LMFA12000388,25-methylhexacosane-2-one,,,,,,,,,,,,,,False
LMFA12000389,2-Heptacosanone,,,,,,,,,,,,,,False
LMFA12000390,26-methylheptacosane-2-one,,,,,,,,,,,,,,False
LMFA12000391,25-methylheptacosane-2-one,,,,,,,,,,,,,,False
LMFA12000393,2-nonacosanone,,,,,,,,,,,,,,False
LMFA12000394,2-Triacontanone,,,,,,,,,,,,,,False
LMFA12000395,2-Hentriacontanone,,,,,,,,,,,,,,False
LMFA12000396,2-Dotriacontanone,,,,,,,,,,,,,,False
LMFA12000397,2-Tritriacontanone,,,,,,,,,,,,,,False
LMGL01030001,Petroraspailyne A1,,,,,,,,,,,,,,False
LMGL01030002,Petroraspailyne A2,,,,,,,,,,,,,,False
LMGL01030003,Petroraspailyne A3,,,,,,,,,,,,,,False
LMGL01030004,Petroraspailyne B1,,,,,,,,,,,,,,False
LMGL01030008,Isoraspailyne A,,,,,,,,,,,,,,False
LMFA05000735,Triangulyne E,,,,,,,,,,,,,,False
LMGL01030005,Petroraspailyne B3,,,,,,,,,,,,,,False
LMGL01030014,Isoraspailyne B,,,,,,,,,,,,,,False
LMGL01030013,Isoraspailyne B1,,,,,,,,,,,,,,False
LMGL01030012,Raspailyne B,,,,,,,,,,,,,,False
LMGL01030011,Raspailyne B1,,,,,,,,,,,,,,False
LMGL01030010,Raspailyne B2,,,,,,,,,,,,,,False
LMSP02040142,omega-linoleoyloxy-Cer(t18:0/32:0),,,,,,,,,,,,,,False
LMPR02020068,Plastochromanol-8,,,,,,,,,,,,,,False
LMST05050056,Phenylalanocholic Acid,Phe-CA,C33H49NO6,555.3560,Sterol Lipids,Bile acids,C24 bile acids,487462,229714,,LMST05050056,,IQKZHEVJCMKOED-RYHSAYMFSA-N,RM0160940,False
LMSP05010159,Oreacerebroside E,,,,,,,,,,,,,,False
LMST02030146,"5beta-pregnane-3,20-dione","5beta-Pregnane-3,20-dione",C21H32O2,316.2402,Sterol Lipids,Steroids,C21 Steroids,92745,30154,HMDB0304221,LMST02030146,C05479,XMRPGKVKISIQBV-XWOJZHJZSA-N,RM0135775,False
LMSP0502AC06,Forssman antigen(d18:1/26:0),,,,,,,,,,,,,,False
LMSP03030151,PI-Cer(d20:1/14:0),IPC 20:1;O2/14:0,C40H78NO11P,779.5313,Sphingolipids,Phosphosphingolipids,IPC,126457741,,,LMSP03030151,,ZHKZCSIHEYTUCH-BVWKKOEYSA-N,RM0123538,False
LMSP0502AC08,Forssman antigen(d18:1/26:1(17Z)),,,,,,,,,,,,,,False
LMSP0502AD03,Para-Forssman x3b(d18:1/20:0),,,,,,,,,,,,,,False
LMSP0502AD05,Para-Forssman x3b(d18:1/24:0),,,,,,,,,,,,,,False
LMSP0502AE04,SSEA-3 antigen(d18:1/22:0),,,,,,,,,,,,,,False
LMSP0502AI01,type IV H(d18:1/16:0),,,,,,,,,,,,,,False
LMST01120057,Uzarigenin,,,,,,,,,,,,,,False
LMSP0503AB02,asialo-GM1(d18:1/18:0),,,,,,,,,,,,,,False
LMSP0503AB03,asialo-GM1(d18:1/20:0),,,,,,,,,,,,,,False
LMST01120027,Delta16-Dehydroadynerigenin,,,,,,,,,,,,,,False
LMGP06010897,"PI(14:0/18:4(6Z,9Z,12Z,15Z))",,,,,,,,,,,,,,False
LMSP05010066,"GlcCer(d18:2(4E,8E)/18:0(2OH[R]))",,,,,,,,,,,,,,False
LMSP0505EO02,H4(d18:1/18:0),,,,,,,,,,,,,,False
LMSP0505EO06,H4(d18:1/26:0),,,,,,,,,,,,,,False
LMSP0505EP02,B-IV antigen(d18:1/18:0),,,,,,,,,,,,,,False
LMSP0505EP03,B-IV antigen(d18:1/20:0),,,,,,,,,,,,,,False
LMPK13080014,Asperunguissidone B,,,,,,,,,,,,,,False
LMSP0505AB01,Lex-5(d18:1/16:0),,,,,,,,,,,,,,False
LMSP0505AB02,Lex-5(d18:1/18:0),,,,,,,,,,,,,,False
LMSP0505AD01,type II antigen(d18:1/16:0),,,,,,,,,,,,,,False
LMSP0505AD03,type II antigen(d18:1/20:0),,,,,,,,,,,,,,False
LMSP0505AD05,type II antigen(d18:1/24:0),,,,,,,,,,,,,,False
LMPR01070507,"7',8',11',12'-Tetrahydro-gamma-carotene",,,,,,,,,,,,,,False
LMSP0505AK07,nLc5Cer(d18:1/24:1(15Z)),,,,,,,,,,,,,,False
LMSP0505AL07,nLc6Cer(d18:1/24:1(15Z)),,,,,,,,,,,,,,False
LMSP0505AQ04,type II A antigen(d18:1/22:0),,,,,,,,,,,,,,False
LMSP0601BA02,GD1e(d18:1/18:0),,,,,,,,,,,,,,False
LMSP0505BD06,Lex-9(d18:1/26:0),,,,,,,,,,,,,,False
LMST03020099,"(22E)-(25S)-26,26,26-trifluoro-1alpha,25-dihydroxy-22,23-didehydrovitamin D3",,,,,,,,,,,,,,False
LMSP0601BC01,GalNAc-GM1(d18:1/16:0),,,,,,,,,,,,,,False
LMSP0601BF07,GT1aa(d18:1/24:1(15Z)),,,,,,,,,,,,,,False
LMSP0505CB05,IV3Gala -nLc4Cer(d18:1/24:0),,,,,,,,,,,,,,False
LMSP0505CB08,IV3Gala -nLc4Cer(d18:1/26:1(17Z)),,,,,,,,,,,,,,False
LMSP0505CG07,ClcNAc-Lex-5(d18:1/24:1(15Z)),,,,,,,,,,,,,,False
LMSP0505CG08,ClcNAc-Lex-5(d18:1/26:1(17Z)),,,,,,,,,,,,,,False
LMSP0505EL03,IV 3-nLcOse4(d18:1/20:0),,,,,,,,,,,,,,False
LMSP0506AD04,Forssman-like iGb4(d18:1/22:0),,,,,,,,,,,,,,False
LMPK12112203,Quercetin 7-rutinoside,,,,,,,,,,,,,,False
LMSP0501AC02,GalCer(d18:1/18:0),GalCer 18:1;O2/18:0,C42H81NO8,727.5962,Sphingolipids,Glycosphingolipids,HexCer,44260149,84720,,LMSP0501AC02,,DSRCOSQOBBICFU-CACBSBPQSA-N,RM0135617,False
LMSP05010090,"GlcCer(d18:2(4E,8E)(9Me)/16:0)",,,,,,,,,,,,,,False
LMSP0601AB08,SSEA-4 antigen(d18:1/26:1(17Z)),,,,,,,,,,,,,,False
LMFA08020352,Tricosanylserotonin,,,,,,,,,,,,,,False
LMSP0601AJ04,GM3(d18:1/22:0),GM3 18:1;O2/22:0,C63H116N2O21,1236.8071,Sphingolipids,Glycosphingolipids,Gangliosides,44262039,84679,HMDB0004847,LMSP0601AJ04,,RVEVFONPRRNOAB-JBYPOPOGSA-N,RM0120483,False
LMSP0601AJ06,GM3(d18:1/26:0),GM3 18:1;O2/26:0,C67H124N2O21,1292.8697,Sphingolipids,Glycosphingolipids,Gangliosides,44262041,,HMDB0004850,LMSP0601AJ06,,MEMLDEFJYMOSCW-WGAJGAJXSA-N,RM0160793,False
LMPK12112210,Quercetin 3-glucuronide-7-rutinoside,,,,,,,,,,,,,,False
LMGP06010013,"PI(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PI 18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)",C49H81O13P,908.5415,Glycerophospholipids,Glycerophosphoinositols,PI,52927466,,,LMGP06010013,,QHPDGSFYNQHVMI-QXINYNCASA-N,RM0172925,False
LMSP0601AM01,GM2(d18:1/16:0),GM2 18:1;O2/16:0,C65H117N3O26,1355.7925,Sphingolipids,Glycosphingolipids,Gangliosides,,,,,,,RM0001658,False
LMSP0601AM04,GM2(d18:1/22:0),GM2 18:1;O2/22:0,C71H129N3O26,1439.8864,Sphingolipids,Glycosphingolipids,Gangliosides,,,,,,,RM0120478,False
LMSP0601AM05,GM2(d18:1/24:0),GM2 18:1;O2/24:0,C73H133N3O26,1467.9177,Sphingolipids,Glycosphingolipids,Gangliosides,,,,,,,RM0122408,False
LMSP0601AM06,GM2(d18:1/26:0),GM2 18:1;O2/26:0,C75H137N3O26,1495.9490,Sphingolipids,Glycosphingolipids,Gangliosides,,,,,,,RM0024772,False
LMST01120058,Afrogenin,,,,,,,,,,,,,,False
LMSP0601AM08,GM2(d18:1/26:1(17Z)),,,,,,,,,,,,,,False
LMSP0601AP05,GM1(d18:1/24:0),GM1 18:1;O2/24:0,C79H143N3O31,1629.9706,Sphingolipids,Glycosphingolipids,Gangliosides,,,,,,,RM0138722,False
LMSP0601AP06,GM1(d18:1/26:0),GM1 18:1;O2/26:0,C81H147N3O31,1658.0019,Sphingolipids,Glycosphingolipids,Gangliosides,,,,,,,RM0001652,False
LMGP21050004,"Am-LPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",,,,,,,,,,,,,,False
LMSP0601AP08,GM1(d18:1/26:1(17Z)),,,,,,,,,,,,,,False
LMSP0601AY01,GM1b(d18:1/16:0),,,,,,,,,,,,,,False
LMSP0601AZ01,GalNAc-GM1b(d18:1/16:0),,,,,,,,,,,,,,False
LMSP0601BM02,GM1alpha(d18:1/18:0),,,,,,,,,,,,,,False
LMSP0601BM03,GM1alpha(d18:1/20:0),,,,,,,,,,,,,,False
LMPK12112620,Quercetin 7-methyl ether 3-gentiobioside,,,,,,,,,,,,,,False
LMSP0601CH07,Sialyl-Lea(d18:1/24:1(15Z)),,,,,,,,,,,,,,False
LMSP0601DO06,sLea -Lex(d18:1/26:0),,,,,,,,,,,,,,False
LMGP06010779,"PI(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",,,,,,,,,,,,,,False
LMSP0601FU07,X3 ganglioside(d18:1/24:1(15Z)),,,,,,,,,,,,,,False
